title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Essentials of Human Resource Management,Shaun Tyson,management,First published in 2006,/works/OL21228037W?edition=ia%3Aessentialsofhuma0000tyso,/authors/OL2654618A/Shaun_Tyson,//covers.openlibrary.org/b/olid/OL28741334M-M.jpg,Publish Date 2006|Publisher  Taylor & Francis Group|Language English|Pages 476,This edition doesn't have a description yet. Can you add one?,3 Want to read|0 Currently reading|0 Have read
Fundamentals of Human Resource Management,Robert N. Lussier,management,First published in 2016,/works/OL20240801W,/authors/OL217763A/Robert_N._Lussier,//covers.openlibrary.org/b/olid/OL27435248M-M.jpg,"Publish Date Jan 22, 2016|Publisher  SAGE Publications, Inc|Pages 440",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Range management,Jerry Holechek,management,First published in 1989,/works/OL2680816W?edition=ia%3Arangemanagementp0000hole,/authors/OL391368A/Jerry_Holechek,//covers.openlibrary.org/b/olid/OL2046080M-M.jpg,Publish Date 1989|Publisher  Prentice Hall|Language English|Pages 501,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Data mining,Jiawei Han,management,First published in 2000,/works/OL8856081W?edition=ia%3Adataminingconcep0000hanj,/authors/OL3039549A/Jiawei_Han,//covers.openlibrary.org/b/olid/OL39485339M-M.jpg,Publish Date 2001|Publisher  Elsevier|Language English|Pages 550,This edition doesn't have a description yet. Can you add one?,12 Want to read|1 Currently reading|0 Have read
Concerning children,Charlotte Perkins Gilman,management,First published in 1900,/works/OL2772019W?edition=ia%3Acu31924031759875,/authors/OL408063A/Charlotte_Perkins_Gilman,//covers.openlibrary.org/b/olid/OL24186015M-M.jpg,"Publish Date 1901|Publisher  G.P. Putnam's,              Small, Maynard|Language English|Pages 306",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
"Educational administration: theory, research, and practice",Wayne K. Hoy,management,First published in 1978,/works/OL2631877W?edition=ia%3Aeducationaladmin00hoyw,/authors/OL383469A/Wayne_K._Hoy,//covers.openlibrary.org/b/olid/OL4269773M-M.jpg,Publish Date 1982|Publisher  Random House|Language English|Pages 401,This edition doesn't have a description yet. Can you add one?,19 Want to read|0 Currently reading|0 Have read
Risk avoidance for the building team,Basil Sawczuk,management,First published in 1996,/works/OL3364646W,/authors/OL547125A/Basil_Sawczuk,//covers.openlibrary.org/b/olid/OL1015800M-M.jpg,Publish Date 1996|Publisher  E & FN Spon|Language English|Pages 223,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Creating an excellent school,Hedley Beare,management,First published in 1989,/works/OL4296906W?edition=ia%3Acreatingexcellen0000bear,/authors/OL834457A/Hedley_Beare,//covers.openlibrary.org/b/olid/OL2054301M-M.jpg,Publish Date 1989|Publisher  Routledge|Language English|Pages 289,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The inner world of teaching,David Tuohy,management,First published in 1999,/works/OL5980962W?edition=ia%3Ainnerworldofteac0000tuoh,/authors/OL1488536A/David_Tuohy,//covers.openlibrary.org/b/olid/OL20765448M-M.jpg,Publish Date 1999|Publisher  Falmer Press|Language English|Pages 204,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Retail strategy,Jonathan Reynolds,management,First published in 2003,/works/OL19818488W?edition=ia%3Aretailstrategyvi00reyn,/authors/OL4383774A/Jonathan_Reynolds,//covers.openlibrary.org/b/olid/OL7972428M-M.jpg,"Publish Date November 14, 2003|Publisher  Butterworth-Heinemann|Language English|Pages 376",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Psychology for the classroom,John Woollard,management,First published in 2010,/works/OL16975968W?edition=ia%3Apsychologyforcla00wool,/authors/OL3778941A/John_Woollard,//covers.openlibrary.org/b/olid/OL23954177M-M.jpg,Publish Date 2010|Publisher  Routledge|Language English,This edition doesn't have a description yet. Can you add one?,2 Want to read|0 Currently reading|0 Have read
Strategic management,Samuel C. Certo,management,First published in 1988,/works/OL64472W?edition=ia%3Astrategicmanagem00cert,/authors/OL19769A/Samuel_C._Certo,//covers.openlibrary.org/b/olid/OL2393972M-M.jpg,"Publish Date 1988|Publisher  Random House, Business Division|Language English|Pages 1203",This edition doesn't have a description yet. Can you add one?,11 Want to read|0 Currently reading|0 Have read
Introduction To Logistics Systems Management,Gianpaolo Ghiani,management,First published in 2013,/works/OL17579411W,/authors/OL2730723A/Gianpaolo_Ghiani,//covers.openlibrary.org/b/olid/OL26182565M-M.jpg,"Publish Date 2022|Publisher  Wiley & Sons, Limited, John,              Wiley|Language English|Pages 608",This edition doesn't have a description yet. Can you add one?,4 Want to read|0 Currently reading|0 Have read
The public administration theory primer,H. George Frederickson,management,First published in 2003,/works/OL18695119W?edition=ia%3Apublicadministra0000fred,/authors/OL533508A/H._George_Frederickson,//covers.openlibrary.org/b/olid/OL23968254M-M.jpg,Publish Date 2003|Publisher  Westview Press|Language English|Pages 279,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Navy maintenance,United States. General Accounting Office,management,First published in 1987,/works/OL10733867W,/authors/OL4489781A/United_States._General_Accounting_Office,/images/icons/avatar_book-sm.png,Publish Date 1996|Publisher  The Office|Language English|Pages 44,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Biomass Burning in South and Southeast Asia,Krishna Prasad Vadrevu,management,First published in 2021,/works/OL25279613W,/authors/OL7952952A/Krishna_Prasad_Vadrevu,//covers.openlibrary.org/b/olid/OL33848291M-M.jpg,Publish Date 2021|Publisher  Taylor & Francis Group|Language English|Pages 310,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Navy maintenance,United States. General Accounting Office,management,First published in 1986,/works/OL565029W,/authors/OL4489781A/United_States._General_Accounting_Office,/images/icons/avatar_book-sm.png,"Publish Date 1993|Publisher  The Office,              The Office [distributor|Language English|Pages 41",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Story Factor,Annette Simmons,management,First published in 2000,/works/OL106479W?edition=ia%3Astoryfactorsecre0000simm_f0d6,/authors/OL20298A/Annette_Simmons,//covers.openlibrary.org/b/olid/OL15571837M-M.jpg,Publish Date 2002|Publisher  Perseus|Language English|Pages 254,"Hi, can you put me on the waiting list? Let me know once avail. Thanks   Read more Read less",13 Want to read|1 Currently reading|0 Have read
Planning and goal setting for small business,Raymond Francis Pelissier,management,First published in 1978,/works/OL10393496W,/authors/OL4309500A/Raymond_Francis_Pelissier,/images/icons/avatar_book-sm.png,"Publish Date 1991|Publisher  U.S. Small Business Administration, Office of Business Development|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Analysis for marketing planning,Donald R. Lehmann,management,First published in 1988,/works/OL2713737W?edition=ia%3Aanalysisformarke0000lehm,/authors/OL396961A/Donald_R._Lehmann,//covers.openlibrary.org/b/olid/OL2411599M-M.jpg,Publish Date 1988|Publisher  Business Publications|Language English|Pages 175,This edition doesn't have a description yet. Can you add one?,2 Want to read|1 Currently reading|0 Have read
Market-Based Management,Roger Best,management,First published in 2004,/works/OL283832W?edition=ia%3Amarketbasedmanag0000best,/authors/OL2640008A/Roger_Best,//covers.openlibrary.org/b/olid/OL10085210M-M.jpg,"Publish Date April 5, 2008|Publisher  Prentice Hall|Language English|Pages 552",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Marketing for dummies,Ruth Mortimer,management,First published in 2009,/works/OL16962239W?edition=ia%3Amarketingfordumm00broo,/authors/OL1573636A/Ruth_Mortimer,//covers.openlibrary.org/b/olid/OL25555565M-M.jpg,Publish Date 2009|Publisher  Wiley|Language English|Pages 402,This edition doesn't have a description yet. Can you add one?,4 Want to read|0 Currently reading|0 Have read
Marketing strategy masterclass,Paul Fifield,management,First published in 2008,/works/OL19616773W?edition=ia%3Amarketingstrateg00fifi_408,/authors/OL45008A/Paul_Fifield,//covers.openlibrary.org/b/olid/OL10809650M-M.jpg,"Publish Date August 11, 2008|Publisher  Butterworth-Heinemann|Language English|Pages 350",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Human resource management,Robert L. Mathis,management,First published in 1999,/works/OL19437656W?edition=ia%3Ahumanresourceman0000unse_f1y8,/authors/OL535855A/Robert_L._Mathis,//covers.openlibrary.org/b/olid/OL10463008M-M.jpg,"Publish Date January 15, 1999|Publisher  Thomson South-Western|Language English|Pages 225",This edition doesn't have a description yet. Can you add one?,17 Want to read|3 Currently reading|0 Have read
Handbook of new product development management,Christoph H. Loch,management,First published in 2007,/works/OL16947028W?edition=ia%3Ahandbooknewprodu00libg,/authors/OL2945977A/Christoph_H._Loch,//covers.openlibrary.org/b/olid/OL10809620M-M.jpg,"Publish Date October 28, 2007|Publisher  Butterworth-Heinemann,              Butterworth-Heinemann/Elsevier|Language English|Pages 560",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
IT strategy,James D. McKeen,management,First published in 2012,/works/OL16214535W?edition=ia%3Aitstrategyissues0000mcke_r1z4,/authors/OL536919A/James_D._McKeen,//covers.openlibrary.org/b/olid/OL25077435M-M.jpg,Publish Date 2012|Publisher  Prentice Hall|Language English|Pages 313,This edition doesn't have a description yet. Can you add one?,3 Want to read|0 Currently reading|0 Have read
Computational statistics handbook with MATLAB,Wendy L. Martinez,management,First published in 2001,/works/OL8948470W?edition=ia%3Acomputationalsta0000mart_n9g0,/authors/OL3098801A/Wendy_L._Martinez,//covers.openlibrary.org/b/olid/OL18339332M-M.jpg,Publish Date 2008|Publisher  Chapman & Hall/CRC|Language English|Pages 767,This edition doesn't have a description yet. Can you add one?,0 Want to read|1 Currently reading|0 Have read
Complete secretary's handbook,Lillian Doris,management,First published in 1951,/works/OL4977555W?edition=ia%3Acompletesecretar0000dori,/authors/OL1075394A/Lillian_Doris,//covers.openlibrary.org/b/olid/OL18326650M-M.jpg,Publisher  Prentice Hall|Pages 664,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Classroom Management,Robert T. Tauber,management,First published in 1994,/works/OL73138W?edition=ia%3Aclassroommanagem0002taub,/authors/OL19835A/Robert_T._Tauber,//covers.openlibrary.org/b/olid/OL10105180M-M.jpg,Publish Date December 1994|Publisher  Harcourt Brace College Publishers|Language English|Pages 350,This edition doesn't have a description yet. Can you add one?,4 Want to read|0 Currently reading|0 Have read
Walking the talk,Giles Barrow,management,First published in 2004,/works/OL16920563W?edition=ia%3Awalkingtalkhowtr00barr,/authors/OL3312270A/Giles_Barrow,//covers.openlibrary.org/b/olid/OL17192951M-M.jpg,Publish Date 2004|Publisher  David Fulton|Language English|Pages 124,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Digital photogrammetry,Michel Kasser,management,First published in 2001,/works/OL8461160W,/authors/OL2823300A/Michel_Kasser,//covers.openlibrary.org/b/olid/OL9463376M-M.jpg,"Publish Date 2002|Publisher  Taylor & Francis,              CRC Press|Language English|Pages 351","Photogrammetry is the use of photography for surveying primarily and is used for the production of maps from aerial photographs. Along with remote sensing, it represents the primary means of generating data for Geographic Information Systems (GIS). Digital Photogrammetry is a unique book in that it examines the digital aspect of photogrammetry and delves into topics like acquisition of data, workstations, digital tools, Orthophotography, and more. This book is particularly useful as a text for graduate students in geomantics, but is also suitable for people with a good basic scientific knowledge who need to understand photogrammetry, and who wish to use the book as a reference.   Read more Read less",3 Want to read|0 Currently reading|0 Have read
Exploring Microsoft Office 97 Professional: Revised Printing,Robert T. Grauer,management,First published in 1997,/works/OL114440W?edition=ia%3Aexploringmicroso0000grau_o6j0,/authors/OL32678A/Robert_T._Grauer,//covers.openlibrary.org/b/olid/OL457135M-M.jpg,Publish Date 1998|Publisher  Prentice Hall|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Managing leisure,Byron Grainger-Jones,management,First published in 1999,/works/OL770273W?edition=ia%3Amanagingleisure00grai,/authors/OL63582A/Byron_Grainger-Jones,//covers.openlibrary.org/b/olid/OL94618M-M.jpg,Publish Date 1999|Publisher  Butterworth Heinemann|Language English|Pages 231,This edition doesn't have a description yet. Can you add one?,2 Want to read|0 Currently reading|0 Have read
Hydrological modelling in arid and semi-arid areas,Howard Wheater,management,First published in 2007,/works/OL19810143W?edition=ia%3Ahydrologicalmode00whea_587,/authors/OL3807184A/Howard_Wheater,//covers.openlibrary.org/b/olid/OL22768491M-M.jpg,Publisher  CAMBRIDGE UNIV PRESS|Language Undetermined,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Eleven blunders that cripple psychotherapy in America,Nicholas A. Cummings,management,First published in 2008,/works/OL1999948W?edition=ia%3Aelevenblundersth00cumm,/authors/OL240836A/Nicholas_A._Cummings,//covers.openlibrary.org/b/olid/OL18284432M-M.jpg,Publish Date 2008|Publisher  Routledge|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Dispute Settlement Reports 2002 (World Trade Organization Dispute Settlement Reports),World Trade Organization,management,First published in 2004,/works/OL2414538W,/authors/OL332184A/World_Trade_Organization,//covers.openlibrary.org/b/olid/OL7766845M-M.jpg,"Publish Date November 22, 2004|Publisher  Cambridge University Press|Language English|Pages 264",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Mediation,Laurence Boulle,management,First published in 1997,/works/OL1672810W,/authors/OL188390A/Laurence_Boulle,/images/icons/avatar_book-sm.png,Publish Date 2005|Publisher  LexisNexis Butterworths|Language English|Pages 628,This edition doesn't have a description yet. Can you add one?,3 Want to read|0 Currently reading|0 Have read
Agile Project Management For Dummies,Mark C. Layton,management,First published in 2012,/works/OL17536293W?edition=ia%3Aagileprojectmana0000layt,/authors/OL7342127A/Mark_C._Layton,//covers.openlibrary.org/b/olid/OL26125982M-M.jpg,Publish Date 2012|Publisher  John Wiley & Sons,This edition doesn't have a description yet. Can you add one?,12 Want to read|1 Currently reading|0 Have read
Program management for improved business results,"Milošević, Dragan.",management,First published in 2007,/works/OL4167669W?edition=ia%3Aprogrammanagemen0000milo,/authors/OL787685A/Milošević_Dragan.,//covers.openlibrary.org/b/olid/OL20752956M-M.jpg,Publish Date 2007|Publisher  John Wiley & Sons|Language English|Pages 556,"The need for information on program management is more critical now than ever before. PMIs development of a new standard on program management is driving even greater interest. At the same time, there are few books covering the subject, which provide practical answers, benchmarks, and case studies, however, this book fills the gap. The authors focus on both the macro level of integrating projects and portfolios into the business strategy and the micro level of managing a single program. It contains 6 issue-oriented cases weaved throughout the text, and an additional 5 comprehensive cases in the appendix. The result is a blueprint for the successful implementation of program management.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Theory Z: how American business can meet the Japanese challenge,William G. Ouchi,management,First published in 1981,/works/OL4417655W?edition=ia%3Atheoryzhowameric00ouch,/authors/OL874040A/William_G._Ouchi,//covers.openlibrary.org/b/olid/OL4254695M-M.jpg,Publish Date 1981|Publisher  Addison-Wesley|Language English|Pages 283,"William Ouchi came up with a perspective of organizational culture that premised on his observations of management practices in Japanese corporate and industrial culture. He labeled the Japanese model Theory Z.     Theory Z describes a work environment that is characterized by trust, subtlety, and intimacy.  Theory Z “suggests that involved workers are the key to increased productivity” (1981, p. 4). Trust, subtlety, and intimacy are central to such involvement. An atmosphere of distrust between workers and management inhibits productivity. He argues that a sense of trust must exist before people will make sacrifices that contribute to productivity.   Read more Read less",25 Want to read|3 Currently reading|1 Have read
Firing on all cylinders,Jim Clemmer,management,First published in 1990,/works/OL3526972W?edition=ia%3Afiringonallcylin0000clem_l7b9,/authors/OL590821A/Jim_Clemmer,//covers.openlibrary.org/b/olid/OL21048093M-M.jpg,Publish Date 1990|Publisher  Macmillan of Canada|Language English|Pages 292,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Embedded multiprocessors: scheduling and synchronization,Sundararajan Sriram,management,First published in 2000,/works/OL11995136W?edition=ia%3Aembeddedmultipro00srir_350,/authors/OL5173245A/Sundararajan_Sriram,//covers.openlibrary.org/b/olid/OL16976912M-M.jpg,"Publish Date 2000|Publisher  Marcel Dekker,              CRC|Language English|Pages 327",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Brandmaps,Randall G. Chapman,management,First published in 1988,/works/OL3283569W?edition=ia%3Abrandmapscompeti00chap,/authors/OL536492A/Randall_G._Chapman,//covers.openlibrary.org/b/olid/OL1398301M-M.jpg,Publish Date 1994|Publisher  Prentice Hall|Language English|Pages 175,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Public Utilities Commission,San Francisco (Calif.). Office of the Co...,management,First published in 2004,/works/OL13744670W?edition=ia%3Apublicutilitiesc2220sanf,/authors/OL6586439A/San_Francisco_(Calif.)._Office_of_the_Controller._City_Services_Auditor_Division.,//covers.openlibrary.org/b/olid/OL23112029M-M.jpg,Publish Date 2006|Publisher  Office of the Controller|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Deming management method,Mary Walton,management,First published in 1986,/works/OL3353838W?edition=ia%3Ademingmanagement0000walt_r6j4,/authors/OL544686A/Mary_Walton,//covers.openlibrary.org/b/olid/OL22120495M-M.jpg,"Publish Date 1989|Publisher  Mercury Books,              Management Books 2000 Ltd|Language English|Pages 254",This edition doesn't have a description yet. Can you add one?,16 Want to read|2 Currently reading|0 Have read
The quality management sourcebook,Christine Avery,management,First published in 1996,/works/OL3251788W?edition=ia%3Aqualitymanagemen0000aver,/authors/OL529563A/Christine_Avery,//covers.openlibrary.org/b/olid/OL7482994M-M.jpg,"Publish Date December 23, 1996|Publisher  Routledge|Language English|Pages 327",This edition doesn't have a description yet. Can you add one?,0 Want to read|1 Currently reading|0 Have read
Construction methods and management,S. W. Nunnally,management,First published in 1980,/works/OL3348593W?edition=ia%3Aconstructionmeth0000nunn,/authors/OL543467A/S._W._Nunnally,//covers.openlibrary.org/b/olid/OL4419330M-M.jpg,Publish Date 1980|Publisher  Prentice-Hall|Language English|Pages 418,This edition doesn't have a description yet. Can you add one?,5 Want to read|1 Currently reading|0 Have read
Strategic brand management,Kevin Lane Keller,management,First published in 1997,/works/OL2684163W?edition=ia%3Astrategicbrandma00kell,/authors/OL391962A/Kevin_Lane_Keller,//covers.openlibrary.org/b/olid/OL677038M-M.jpg,Publish Date 1998|Publisher  Prentice Hall|Language English|Pages 635,This edition doesn't have a description yet. Can you add one?,30 Want to read|3 Currently reading|1 Have read
Management mistakes and successes,"Hartley, Robert F.",management,First published in 1991,/works/OL3246097W?edition=ia%3Amanagementmistak00hart,/authors/OL529478A/Hartley_Robert_F.,//covers.openlibrary.org/b/olid/OL1862373M-M.jpg,Publish Date 1991|Publisher  Wiley|Language English|Pages 396,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Defense transportation,United States. General Accounting Office,management,First published in 1992,/works/OL565015W,/authors/OL4489781A/United_States._General_Accounting_Office,/images/icons/avatar_book-sm.png,Publish Date 1999|Publisher  The Office|Language English|Pages 19,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Quick success,Lisa Rosner,management,First published in 1994,/works/OL1993538W,/authors/OL239942A/Lisa_Rosner,/images/icons/avatar_book-sm.png,Publish Date 1996|Publisher  Boyd & Fraser Pub. Co.|Language English|Pages 79,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Improving patient care,Richard Grol,management,First published in 2005,/works/OL3519501W?edition=ia%3Aimprovingpatient0000grol,/authors/OL589249A/Richard_Grol,//covers.openlibrary.org/b/olid/OL18889398M-M.jpg,Publish Date 2005|Publisher  Elsevier Butterworth Heinemann|Language English|Pages 290,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
SS-Staat: the German concentration camps and the system behind them,Eugen Kogon,management,First published in 1950,/works/OL2271849W?edition=ia%3Atheorypracticeof0000kogo_f0o8,/authors/OL296696A/Eugen_Kogon,//covers.openlibrary.org/b/olid/OL486509M-M.jpg,Publish Date 1998|Publisher  Berkley Books|Language English|Pages 333,This edition doesn't have a description yet. Can you add one?,7 Want to read|0 Currently reading|0 Have read
Stability and Change in High-Tech Enterprises,Neil Costello,management,First published in 2000,/works/OL8022995W?edition=ia%3Astabilitychangei0000cost,/authors/OL2671654A/Neil_Costello,//covers.openlibrary.org/b/olid/OL7487562M-M.jpg,"Publish Date November 30, 2000|Publisher  Routledge|Language English|Pages 160",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Results Act,United States. General Accounting Office...,management,First published in 1997,/works/OL3111046W,/authors/OL489193A/United_States._General_Accounting_Office._National_Security_and_International_Affairs_Division.,/images/icons/avatar_book-sm.png,"Publish Date 1997|Publisher  The Office,              The Office, [distributor|Language English|Pages 28",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Conflict, security, and development",Danielle Beswick,management,First published in 2011,/works/OL16134144W,/authors/OL6991919A/Danielle_Beswick,//covers.openlibrary.org/b/olid/OL28805436M-M.jpg,"Publish Date 2011|Publisher  Routledge,              Brand: Routledge|Language English|Pages 173",This edition doesn't have a description yet. Can you add one?,2 Want to read|0 Currently reading|0 Have read
"Anxiety, phobias, and panic",Reneau Z. Peurifoy,management,First published in 1988,/works/OL3286611W?edition=ia%3Aanxietyphobiaspa0000peur_b7s5,/authors/OL537126A/Reneau_Z._Peurifoy,//covers.openlibrary.org/b/olid/OL32077663M-M.jpg,Publish Date 2006|Publisher  Piatkus|Language English|Pages 376,This edition doesn't have a description yet. Can you add one?,7 Want to read|0 Currently reading|0 Have read
Stagecraft 1,William H. Lord,management,First published in 1978,/works/OL4459150W?edition=ia%3Astagecraft1compl0000lord_o2d7,/authors/OL888684A/William_H._Lord,//covers.openlibrary.org/b/olid/OL11626712M-M.jpg,Publish Date March 1999|Publisher  William H. Lord|Language English|Pages 147,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Employment regulation in the workplace,Robert K. Robinson,management,First published in 2010,/works/OL7909890W,/authors/OL2627323A/Robert_K._Robinson,/images/icons/avatar_book-sm.png,Publish Date 2010|Publisher  M.E. Sharpe|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Organizational behavior,John R. Schermerhorn,management,First published in 1997,/works/OL1904621W?edition=ia%3Aorganizationalbe0006sche,/authors/OL228002A/John_R._Schermerhorn,//covers.openlibrary.org/b/olid/OL22457120M-M.jpg,Publish Date 1997|Publisher  John Wiley & Sons Inc.|Language English|Pages 600,This edition doesn't have a description yet. Can you add one?,13 Want to read|0 Currently reading|1 Have read
Policy making and executive action,Thomas J. McNichols,management,First published in 1959,/works/OL5593733W?edition=ia%3Apolicymakingexec00mcni,/authors/OL1346242A/Thomas_J._McNichols,//covers.openlibrary.org/b/olid/OL5539692M-M.jpg,Publish Date 1967|Publisher  McGraw-Hill|Language English|Pages 843,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Business Side of Creativity: The Complete Guide for Running a Graphic Design or Communications Business,Cameron S. Foote,management,First published in 1996,/works/OL3236219W?edition=ia%3Abusinesssideofcr00foot,/authors/OL527391A/Cameron_S._Foote,//covers.openlibrary.org/b/olid/OL966629M-M.jpg,Publish Date 1996|Publisher  Norton|Language English|Pages 444,This edition doesn't have a description yet. Can you add one?,4 Want to read|0 Currently reading|1 Have read
Encyclopedia of operations research and management science,Saul I. Gass,management,First published in 2000,/works/OL18426188W?edition=ia%3Aencyclopediaofop0000unse_b0n2_2nded,/authors/OL340486A/Saul_I._Gass,//covers.openlibrary.org/b/olid/OL18159739M-M.jpg,"Publish Date 2001|Publisher  Kluwer Academic,              Springer|Language English|Pages 917",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
