title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
The book of diet,Douglas Chalmers Watson,nutrition,First published in 1913,/works/OL24877245W?edition=ia%3Ab21358473,/authors/OL5812895A/Douglas_Chalmers_Watson,//covers.openlibrary.org/b/olid/OL33068180M-M.jpg,Publish Date 1913|Publisher  Thomas Nelson and Sons|Language English|Pages 447,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Better nutrition for children,United States. Department of Agriculture...,nutrition,First published in 1946,/works/OL24912253W?edition=ia%3Abetternutritionf1946unit,/authors/OL7215935A/United_States._Department_of_Agriculture._Radio_Service,//covers.openlibrary.org/b/olid/OL33114253M-M.jpg,"Publish Date 1946|Publisher  United States Department of Agriculture, Office of Information, Radio Service|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Target to table,Kristen Johnson,nutrition,First published in 2015,/works/OL24912774W?edition=ia%3Atargettotablehea0000john,/authors/OL3727009A/Kristen_Johnson,//covers.openlibrary.org/b/olid/OL33114827M-M.jpg,Publish Date 2015|Publisher  On Target Living|Language English|Pages 209,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Choose your food wisely,United States Food Administration,nutrition,First published in 1917,/works/OL24930519W?edition=ia%3ACAT31328028001,/authors/OL7403098A/United_States_Food_Administration,//covers.openlibrary.org/b/olid/OL33139099M-M.jpg,Publish Date 1917|Publisher  [G.P.O.]|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Practical application of the law pointed out by Dr. R.D. Thomson, of the proper balance of the food in nutrition",Karl Remigius Fresenius,nutrition,First published in 1849,/works/OL24878668W?edition=ia%3Ab21470662,/authors/OL6065402A/Karl_Remigius_Fresenius,//covers.openlibrary.org/b/olid/OL33070151M-M.jpg,Publish Date 1849|Publisher  [s.n.]|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Helping low-income families improve their diets,United States. Extension Service,nutrition,,/works/OL24932033W?edition=ia%3ACAT75655926,/authors/OL7230517A/United_States._Extension_Service,//covers.openlibrary.org/b/olid/OL33141091M-M.jpg,Language English|Pages 11,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Food is more than just something to eat,Grocery Manufacturers of America,nutrition,,/works/OL24931966W?edition=ia%3ACAT74408529,/authors/OL9397778A/Grocery_Manufacturers_of_America,//covers.openlibrary.org/b/olid/OL33140983M-M.jpg,Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Sensible nutrition,Joanna R. Arpee,nutrition,First published in 1991,/works/OL24933034W?edition=ia%3ACAT92982063,/authors/OL9398077A/Joanna_R._Arpee,//covers.openlibrary.org/b/olid/OL33142294M-M.jpg,"Publish Date 1991|Publisher  Food and Nutrition Information Center, National Agricultural Library|Language English","Provides a bibliography of resources on nutrition topics. Included are books, booklets/pamphlets, journal articles, cookbooks and resources.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Bandundu consumption survey,Tom Zalla,nutrition,First published in 1986,/works/OL24932810W?edition=ia%3ACAT91949398,/authors/OL1851688A/Tom_Zalla,//covers.openlibrary.org/b/olid/OL33141999M-M.jpg,"Publish Date 1986|Publisher  U.S. Dept. of Agriculture, Office of International Cooperation and Development|Language English|Pages 39",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The Consumer's choice, lean meat",Stacey McDaniel,nutrition,First published in 1990,/works/OL24932852W?edition=ia%3ACAT91959834,/authors/OL9398019A/Stacey_McDaniel,//covers.openlibrary.org/b/olid/OL33142042M-M.jpg,"Publish Date 1990|Publisher  Extension Service, U.S. Dept. of Agriculture|Language English","This program manual incorporates research-based information currently available on lean meats. The materials were written to accomodate individuals in various age and economic groups and with varying knowledge levels concerning meats. The modules include topics on: livestock industry; meat, nutrition and your health; making sense of meat purchases; preparation of today's lean meat; and meat: a convenience bill of fare. Each module contains an overview of the current topic, possible target audiences for that module, list of supplementary materials, resources and references. Each unit may be taught alone or in a series.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
A program of research for the Southern Region in food and nutrition,Joint Task Force of the Southern Agricul...,nutrition,First published in 1975,/works/OL24932329W?edition=ia%3ACAT80742214,/authors/OL9397870A/Joint_Task_Force_of_the_Southern_Agricultural_Experiment_Stations_and_the_United_States_Dept._of_Agr,//covers.openlibrary.org/b/olid/OL33141418M-M.jpg,Publish Date 1975|Publisher  Task Force|Language English|Pages 39,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Infant feeding by artificial means,S. H. Sadler,nutrition,First published in 1896,/works/OL24879987W?edition=ia%3Ab2150040x,/authors/OL2570256A/S._H._Sadler,//covers.openlibrary.org/b/olid/OL33071807M-M.jpg,Publish Date 1896|Publisher  The Scientific Press|Language English|Pages 240,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Advice to mothers on the care and feeding of infants,Doliber-Goddale Company,nutrition,First published in 1894,/works/OL24879982W?edition=ia%3Ab21500150,/authors/OL9379749A/Doliber-Goddale_Company,//covers.openlibrary.org/b/olid/OL33071800M-M.jpg,Publish Date 1894|Publisher  Doliber-Goodale|Language English|Pages 72,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Diet for Great Sex,Christine DeLozier L.Ac.,nutrition,First published in 2020,/works/OL24885488W,/authors/OL9381946A/Christine_DeLozier_L.Ac.,//covers.openlibrary.org/b/olid/OL33079257M-M.jpg,"Publish Date Sep 24, 2020|Publisher  Diet for Great Sex|Pages 252",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The choice of food,Henry Simpson,nutrition,,/works/OL24877943W?edition=ia%3Ab21450456,/authors/OL4477142A/Henry_Simpson,//covers.openlibrary.org/b/olid/OL33069171M-M.jpg,Publisher  [s.n]|Language English|Pages 99,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
A brief review of food and nutrition in five countries,United States. Food Distribution Adminis...,nutrition,First published in 1944,/works/OL24914970W?edition=ia%3Abriefreviewoffoo11unit,/authors/OL7187232A/United_States._Food_Distribution_Administration,//covers.openlibrary.org/b/olid/OL33117783M-M.jpg,Publish Date 1944|Publisher  United States Government Printing Office|Language English|Pages 28,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Food for life,Jane Witte,nutrition,First published in 2008,/works/OL24429988W?edition=ia%3Afoodforlife0000witt,/authors/OL5774094A/Jane_Witte,//covers.openlibrary.org/b/olid/OL32358213M-M.jpg,Publish Date 2008|Publisher  McGraw-Hill Ryerson|Language English|Pages 456,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Textbook on Nutrition and Dietetics,I Clement,nutrition,First published in 2015,/works/OL24336593W,/authors/OL7905776A/I_Clement,//covers.openlibrary.org/b/olid/OL32210270M-M.jpg,"Publish Date Jul 01, 2015|Publisher  Jp Medical Ltd|Pages 654",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Purely golden door,David Hunter,nutrition,First published in 2005,/works/OL24709119W?edition=ia%3Apurelygoldendoor0000unse,/authors/OL254753A/David_Hunter,//covers.openlibrary.org/b/olid/OL32798322M-M.jpg,Publish Date 2005|Publisher  Murdoch Books|Language English|Pages 191,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Nutrición infantil,Kati Szamos,nutrition,First published in 1998,/works/OL24708978W?edition=ia%3Anutricioninfanti0000szam,/authors/OL9307838A/Kati_Szamos,//covers.openlibrary.org/b/olid/OL32798153M-M.jpg,Publish Date 1998|Publisher  Yug|Language Spanish|Pages 83,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Nutrition Basics for Better Health and Performance,Elizabeth A Applegate,nutrition,First published in 2017,/works/OL24227725W,/authors/OL9117509A/Elizabeth_A_Applegate,//covers.openlibrary.org/b/olid/OL32025432M-M.jpg,"Publish Date Mar 06, 2017|Publisher  Kendall Hunt Publishing",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Canadian student supplement to accompany Nutrition,Margaret Hedley,nutrition,First published in 2006,/works/OL24252978W?edition=ia%3Acanadianstudents0000hedl,/authors/OL7636620A/Margaret_Hedley,//covers.openlibrary.org/b/olid/OL32083558M-M.jpg,Publish Date 2006|Publisher  Thomson Nelson|Language English|Pages 70,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The healthy food directory,Michael Van Straten,nutrition,First published in 1999,/works/OL24268978W?edition=ia%3Ahealthyfooddirec0000vans,/authors/OL618868A/Michael_Van_Straten,//covers.openlibrary.org/b/olid/OL32104384M-M.jpg,Publish Date 1999|Publisher  New Millenium Books|Language English|Pages 224,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Specialist in performance nutrition,Daniel Gastelu,nutrition,First published in 2000,/works/OL24100068W,/authors/OL2727931A/Daniel_Gastelu,/images/icons/avatar_book-sm.png,Publish Date 2000|Publisher  International Sports Sciences Association|Language English|Pages 360,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Collins gem healthy eating,Karen Sullivan,nutrition,First published in 1999,/works/OL24189541W?edition=ia%3Acollinsgemhealth0000sull,/authors/OL4942407A/Karen_Sullivan,//covers.openlibrary.org/b/olid/OL31934730M-M.jpg,Publish Date 1999|Publisher  HarperCollinsPublishers|Language English|Pages 192,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
National policy on infant and young child feeding,Namibia,nutrition,First published in 2003,/works/OL23940674W,/authors/OL4615681A/Namibia,/images/icons/avatar_book-sm.png,"Publish Date 2003|Publisher  Directorate: Primary Health Care, Division: Family Health, Subdivision: Food and Nutrition|Language English|Pages 28",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Exercise nutrition,Marie Dunford,nutrition,First published in 2001,/works/OL23880713W,/authors/OL3027532A/Marie_Dunford,/images/icons/avatar_book-sm.png,Publish Date 2001|Publisher  Human Kinetics|Language English|Pages 54,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Nutrient timing system,John Ivy,nutrition,First published in 2004,/works/OL23884363W,/authors/OL3117656A/John_Ivy,/images/icons/avatar_book-sm.png,Publish Date July 2004|Publisher  Basic Health Publications|Pages 89,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Food consumption patterns and dietry habits in the Arab countries of the Gulf,ʻAbd al-Raḥmān ʻUbayd Muṣayqar,nutrition,First published in 1995,/works/OL23896154W,/authors/OL5350634A/ʻAbd_al-Raḥmān_ʻUbayd_Muṣayqar,/images/icons/avatar_book-sm.png,"Publish Date 1995|Publisher  FAO Regional Office for the Near East,              United Arab Emirates University|Language English|Pages 134",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Kokumin eiyō no genjō,Japan. Kōsei Rōdōshō. Kenkōkyoku. Seikat...,nutrition,First published in 2003,/works/OL23984465W,/authors/OL9025782A/Japan._Kōsei_Rōdōshō._Kenkōkyoku._Seikatsu_Shūkanbyō_Taisakushitsu,/images/icons/avatar_book-sm.png,Publish Date 2003|Publisher  Kōsei Rōdōshō|Language Japanese|Pages 190,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Report of the Dietary Guidelines Advisory Committee on the dietary guidelines for Americans, 2005",United States. Department of Agriculture...,nutrition,First published in 2004,/works/OL23947997W?edition=ia%3ACAT30930868,/authors/OL8585617A/United_States._Department_of_Agriculture._Human_Nutrition_Information_Service._Dietary_Guidelines_Ad,//covers.openlibrary.org/b/olid/OL31649901M-M.jpg,"Publish Date 2004|Publisher  The Committee,              May be purchased from the National Technical Information Service|Language English|Pages 364",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Alimentación y nutrición,,nutrition,First published in 1994,/works/OL23580837W,,/images/icons/avatar_book-sm.png,Publish Date 1994|Publisher  Instituto Nacional de Estadística|Language Spanish|Pages 101,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Alimentación y nutrición,Instituto Nacional de Estadística (Boliv...,nutrition,First published in 1994,/works/OL23580839W,/authors/OL6397996A/Instituto_Nacional_de_Estadística_(Bolivia),/images/icons/avatar_book-sm.png,Publish Date 1994|Publisher  Instituto Nacional de Estadistica|Language Spanish|Pages 95,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Encuesta de seguimiento del consumo de alimentos,Instituto Nacional de Estadística (Boliv...,nutrition,First published in 1994,/works/OL23581027W,/authors/OL6397996A/Instituto_Nacional_de_Estadística_(Bolivia),/images/icons/avatar_book-sm.png,"Publish Date 1994|Publisher  República de Bolivia, Ministerio de Desarrollo Sostenible y Medio Ambiente, Instituto Nacional de Estadística|Language Spanish",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Alimentación y nutrición,Instituto Nacional de Estadística (Boliv...,nutrition,First published in 1994,/works/OL23580835W,/authors/OL6397996A/Instituto_Nacional_de_Estadística_(Bolivia),/images/icons/avatar_book-sm.png,"Publish Date 1994|Publisher  Instituto Nacional de Estadistica,              l'Institut français de recherche scientifique pour le développement en coopération|Language Spanish|Pages 97",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The value of good food,,nutrition,First published in 1850,/works/OL24874534W?edition=ia%3Ab20396284,,//covers.openlibrary.org/b/olid/OL33064406M-M.jpg,Publish Date 1850|Publisher  Jarrold|Language English|Pages 32,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Agricultural food policy review,United States. Department of Agriculture...,nutrition,First published in 1981,/works/OL24918649W?edition=ia%3ACAT10879896,/authors/OL9395233A/United_States._Department_of_Agriculture._National_Economics_Division,//covers.openlibrary.org/b/olid/OL33122627M-M.jpg,"Publish Date 1981|Publisher  National Economics Division, Economics and Statistics Service, U.S. Dept. of Agriculture|Language English|Pages 246",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Nutrition research at ERS,Food Assistance & Nutrition Research (Pr...,nutrition,First published in 2006,/works/OL24919080W?edition=ia%3ACAT30969955,/authors/OL7411705A/Food_Assistance_Nutrition_Research_(Program_U.S.),//covers.openlibrary.org/b/olid/OL33123250M-M.jpg,"Publish Date 2006|Publisher  U.S. Dept. of Agriculture, Economic Research Service|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Notes on selecting a balanced diet,United States. Bureau of Home Economics,nutrition,First published in 1934,/works/OL24919271W?edition=ia%3ACAT31039151,/authors/OL4879851A/United_States._Bureau_of_Home_Economics,//covers.openlibrary.org/b/olid/OL33123529M-M.jpg,Publish Date 1934|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Food for families at low cost,United States. Bureau of Home Economics,nutrition,First published in 1930,/works/OL24919195W?edition=ia%3ACAT31038969,/authors/OL4879851A/United_States._Bureau_of_Home_Economics,//covers.openlibrary.org/b/olid/OL33123433M-M.jpg,Publish Date 1930|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Tomatoes make news in August,United States. Department of Agriculture...,nutrition,First published in 1938,/works/OL24989579W?edition=ia%3Atomatoesmakenews1938unit,/authors/OL7215935A/United_States._Department_of_Agriculture._Radio_Service,//covers.openlibrary.org/b/olid/OL33219180M-M.jpg,"Publish Date 1938|Publisher  U.S. Department of Agriculture, Office of Information, Radio Service|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
O pitanii chelovieka iskusstvennymi iaichnymi al'buminatami (Tata-bielok) prof. I.R. Tarkhanova,Ivan Ippolitovich Kuznetsov,nutrition,First published in 1889,/works/OL24887023W?edition=ia%3Ab22313187,/authors/OL9382451A/Ivan_Ippolitovich_Kuznetsov,//covers.openlibrary.org/b/olid/OL33081083M-M.jpg,Publish Date 1889|Publisher  Tip. V. Avsienko|Language Russian|Pages 62,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Food uses of soy protein,Cleveland P. Eley,nutrition,First published in 1968,/works/OL24951182W?edition=ia%3Afoodusesofsoypro388eley,/authors/OL158531A/Cleveland_P._Eley,//covers.openlibrary.org/b/olid/OL33167058M-M.jpg,"Publish Date 1968|Publisher  Marketing Economics Division, Economic Research Service, U.S. Dept. of Agriculture|Language English|Pages 30",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Address on the relation of food to work, and its bearing on medical practice, delivered before the British Medical Association, in the Divinity School at Oxford, on the fifth of August, 1868",Samuel Haughton,nutrition,First published in 1868,/works/OL24899301W?edition=ia%3Ab30568870,/authors/OL2244857A/Samuel_Haughton,//covers.openlibrary.org/b/olid/OL33096134M-M.jpg,Publish Date 1868|Publisher  Printed at the University Press by M.H. Gill|Language English|Pages 45,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Household health,Benjamin Ward Richardson,nutrition,First published in 1886,/works/OL24891650W?edition=ia%3Ab24401274,/authors/OL7232412A/Benjamin_Ward_Richardson,//covers.openlibrary.org/b/olid/OL33086574M-M.jpg,Publish Date 1886|Publisher  Society for Promoting Christian Knowledge|Language English|Pages 192,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Diets of families of employed wage earners and clerical workers in cities,Hazel K. Stiebeling,nutrition,First published in 1939,/works/OL24943017W?edition=ia%3Adietsoffamilieso507stie,/authors/OL6570113A/Hazel_K._Stiebeling,//covers.openlibrary.org/b/olid/OL33155889M-M.jpg,Publish Date 1939|Publisher  U.S. Dept. of Agriculture|Language English|Pages 141,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Dietary guidelines and your diet,United States. Department of Agriculture...,nutrition,First published in 1987,/works/OL24942989W?edition=ia%3Adietaryguideline1457unit,/authors/OL7416107A/United_States._Department_of_Agriculture._Human_Nutrition_Information_Service,//covers.openlibrary.org/b/olid/OL33155861M-M.jpg,"Publish Date 1987|Publisher  U.S. Dept. of Agriculture, Human Nutrition Information Service|Language English|Pages 43",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Dietary guidelines for Americans,United States. Department of Agriculture...,nutrition,First published in 1989,/works/OL24942990W?edition=ia%3Adietaryguideline1466unit,/authors/OL7416107A/United_States._Department_of_Agriculture._Human_Nutrition_Information_Service,//covers.openlibrary.org/b/olid/OL33155862M-M.jpg,"Publish Date 1989|Publisher  U.S. Dept. of Agriculture, Human Nutrition Information Service|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"How to spend your food money ... Children's bureau, U.S. Dept. of labor and Bureau of home economics, U.S.Dept. of agriculture",United States. Bureau of Home Economics,nutrition,,/works/OL24917642W?edition=ia%3ACAT10679516,/authors/OL4879851A/United_States._Bureau_of_Home_Economics,//covers.openlibrary.org/b/olid/OL33121455M-M.jpg,Publisher  s.n.|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Some notions about the nature of a national food policy research program,Levi A. Powell,nutrition,First published in 1976,/works/OL24918255W?edition=ia%3ACAT10699800,/authors/OL9395158A/Levi_A._Powell,//covers.openlibrary.org/b/olid/OL33122149M-M.jpg,"Publish Date 1976|Publisher  National Economic Analysis Division, Economic Research Service, U.S. Dept. of Agriculture|Language English|Pages 36",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Nutrition science,William J. Darby,nutrition,First published in 1976,/works/OL24918419W?edition=ia%3ACAT10844062,/authors/OL2186524A/William_J._Darby,//covers.openlibrary.org/b/olid/OL22421833M-M.jpg,"Publish Date 1976|Publisher  U.S. Dept. of Agriculture, Agricultural Research Service,              For sale by the Supt. of Docs., U.S. Govt. Print. Off.|Language English|Pages 39",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
La dieta antidieta,Carmen Gonzalez,nutrition,First published in 2005,/works/OL24934454W?edition=ia%3Aladietaantidieta0000gonz,/authors/OL3221085A/Carmen_Gonzalez,//covers.openlibrary.org/b/olid/OL33143984M-M.jpg,Publish Date 2005|Publisher  Fapa|Language Spanish|Pages 57,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
What will we eat today?,Drusilla Banks,nutrition,First published in 1996,/works/OL24995358W?edition=ia%3Awhatwillweeattod00bank,/authors/OL9416734A/Drusilla_Banks,//covers.openlibrary.org/b/olid/OL33226007M-M.jpg,"Publish Date 1996|Publisher  Cooperative Extension Service, University of Illinois at Urbana-Champaign,              Illinois State Board of Education|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Die chemische und kalorimetrische Zusammensetzung der Säuglingsnahrung zusammengestellt und berechnet,Sommerfeld Paul,nutrition,First published in 1902,/works/OL24882028W?edition=ia%3Ab21714757,/authors/OL9380713A/Sommerfeld_Paul,//covers.openlibrary.org/b/olid/OL33074664M-M.jpg,Publish Date 1902|Publisher  F. Enke|Language German|Pages 26,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Die Ernährung des gesunden und kranken Menschen,Uffelmann Julius,nutrition,First published in 1891,/works/OL24882054W?edition=ia%3Ab21715567,/authors/OL7235421A/Uffelmann_Julius,//covers.openlibrary.org/b/olid/OL33074709M-M.jpg,Publish Date 1891|Publisher  Urban & Schwarzenberg|Language German|Pages 600,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
National food guide,United States. Department of Agriculture,nutrition,First published in 1946,/works/OL24970102W?edition=ia%3Anationalfoodguid53unit,/authors/OL7195094A/United_States._Department_of_Agriculture,//covers.openlibrary.org/b/olid/OL33193752M-M.jpg,Publish Date 1946|Publisher  U.S. Dept. of Agriculture|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Handbuch der allgemeinen Ernährungsstörungen,H. Immermann,nutrition,First published in 1879,/works/OL24874542W?edition=ia%3Ab2039651x,/authors/OL9378193A/H._Immermann,//covers.openlibrary.org/b/olid/OL33064419M-M.jpg,Publish Date 1879|Publisher  F.C.W. Vogel|Language German|Pages 812,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Developments in livestock nutrition,United States. Agricultural Research Ser...,nutrition,First published in 1958,/works/OL24929756W?edition=ia%3ACAT31320787,/authors/OL7220130A/United_States._Agricultural_Research_Service._Animal_Husbandry_Research_Division,//covers.openlibrary.org/b/olid/OL33138104M-M.jpg,Publish Date 1958|Publisher  U.S. Dept. of Agriculture|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
USDA's food guide,Susan O. Welsh,nutrition,First published in 1993,/works/OL24993064W?edition=ia%3Ausdasfoodguideba1514wels,/authors/OL9416060A/Susan_O._Welsh,//covers.openlibrary.org/b/olid/OL33223190M-M.jpg,"Publish Date 1993|Publisher  U.S. Dept. of Agriculture, Human Nutrition Information Service|Language English|Pages 38",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Good Fat, Bad Fat",Romy Dollé,nutrition,First published in 2016,/works/OL25175769W,/authors/OL7714461A/Romy_Dollé,/images/icons/avatar_book-sm.png,"Publish Date 2016|Publisher  Primal Nutrition, Incorporated|Language English|Pages 220",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Dr. Huntley's Recipe for Optimum Health,Elizabeth Huntley,nutrition,First published in 2017,/works/OL25200013W,/authors/OL3562681A/Elizabeth_Huntley,/images/icons/avatar_book-sm.png,"Publish Date 2017|Publisher  Reed Publishers, Robert D.|Language English|Pages 160",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Food consumption and dietary surveys in the Americas, results - methods: report",Robert Morse Woodbury,nutrition,First published in 1942,/works/OL15284692W,/authors/OL2409936A/Robert_Morse_Woodbury,/images/icons/avatar_book-sm.png,Publish Date 1942|Language English|Pages 64,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Shokuhingaku no riron to ōyō,Kinshi Suminoe,nutrition,First published in 1950,/works/OL15426206W,/authors/OL6835941A/Kinshi_Suminoe,/images/icons/avatar_book-sm.png,Publish Date 1950|Publisher  Fuzanbo|Language Japanese|Pages 118,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
ha-Miṭbaḥ be-sherut ha-beriʼut,Ṭinah Yishai,nutrition,First published in 1979,/works/OL15426137W,/authors/OL6752780A/Ṭinah_Yishai,/images/icons/avatar_book-sm.png,Publish Date 1979|Publisher  Tsiyon|Language Hebrew|Pages 240,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
2000-yŏndae rŭl hyanghan uri chip siksa,Yong-mun Kim,nutrition,First published in 1987,/works/OL15426140W,/authors/OL6699709A/Yong-mun_Kim,/images/icons/avatar_book-sm.png,"Publish Date 1987|Publisher  Hanʼguk Yŏngyang Kyŏngjehak Yŏnʼguhoe,              Parhaengchʻŏ Pipʻa|Language Korean",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Nohwa ŏkche siktan,Yong-mun Kim,nutrition,First published in 1987,/works/OL15426143W,/authors/OL6699709A/Yong-mun_Kim,/images/icons/avatar_book-sm.png,"Publish Date 1987|Publisher  Hanʼguk Yŏngyang Kyŏngjehak Yŏnʼguhoe,              Parhaengchʻŏ Pipʻa|Language Korean|Pages 121",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Haikyū shokuhin no eiyō to sono chōri,Kokuritsu Eiyō Kenkyūjo (Japan),nutrition,First published in 1948,/works/OL15426212W,/authors/OL6835947A/Kokuritsu_Eiyō_Kenkyūjo_(Japan),/images/icons/avatar_book-sm.png,Publish Date 1948|Publisher  Kokuritsu Eiyō Kenkyūjo|Language Japanese|Pages 106,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Changsuro kanŭn siktan,Yong-mun Kim,nutrition,First published in 1987,/works/OL15426142W,/authors/OL6699709A/Yong-mun_Kim,/images/icons/avatar_book-sm.png,"Publish Date 1987|Publisher  Hanʼguk Yŏngyang Kyŏngjehak Yŏnʼguhoe,              Parhaengchʻŏ Pipʻa|Language Korean|Pages 131",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Changsu ŭi kichʻo ka toenŭn siktan,Yong-mun Kim,nutrition,First published in 1987,/works/OL15426141W,/authors/OL6699709A/Yong-mun_Kim,/images/icons/avatar_book-sm.png,"Publish Date 1987|Publisher  Hanʼguk Yŏngyang Kyŏngjehak Yŏnʼguhoe,              Parhaengchʻŏ Pipʻa|Language Korean|Pages 119",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Nutrition notes for elementary teachers,"McCormick, Mary G.",nutrition,First published in 1924,/works/OL1540785W,/authors/OL163550A/McCormick_Mary_G.,/images/icons/avatar_book-sm.png,Publish Date 1924|Publisher  University of the State of New York Press|Language English|Pages 40,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
